"ДАТА","ТИП","СО СЧЁТА","НА СЧЁТ / НА КАТЕГОРИЮ","СУММА","ВАЛЮТА","СУММА 2","ВАЛЮТА 2","МЕТКИ","ЗАМЕТКИ"
"15.09.20","Перевод","Halyk Айкумiс ","Kaspi Айкумiс ","1000","KZT","1000","KZT","",""
"15.09.20","Перевод","Halyk Айкумiс ","Наличные Айкумiс ","15000","KZT","15000","KZT","",""
"15.09.20","Расход","Наличные Медет ","Необязательное (Продукты)","580","KZT","580","KZT","",""
"15.09.20","Расход","Наличные Медет ","Продукты","460","KZT","460","KZT","","Сигареты Диасу"
"15.09.20","Расход","Наличные Медет ","Такси (Транспорт)","1000","KZT","1000","KZT","",""
"15.09.20","Перевод","Halyk Медет","Наличные Медет ","12000","KZT","12000","KZT","",""
"14.09.20","Расход","Kaspi Айкумiс ","Общие (Платежи)","1995","KZT","1995","KZT","","Карта каспи"
"14.09.20","Расход","Kaspi Медет ","Необходимое (Продукты)","600","KZT","600","KZT","",""
"13.09.20","Расход","Наличные Айкумiс ","Необходимое (Продукты)","280","KZT","280","KZT","","Вода"
"13.09.20","Перевод","Наличные Медет ","Наличные Айкумiс ","250","KZT","250","KZT","",""
"13.09.20","Перевод","Halyk Айкумiс ","Kaspi Айкумiс ","1000","KZT","1000","KZT","",""
"13.09.20","Расход","Halyk Айкумiс ","Необходимое (Продукты)","130","KZT","130","KZT","",""
"13.09.20","Расход","Halyk Медет","Необходимое (Продукты)","6196","KZT","6196","KZT","",""
"13.09.20","Расход","Kaspi Медет ","Кафе","2500","KZT","2500","KZT","","Пиццы"
"12.09.20","Расход","Kaspi Медет ","Такси (Транспорт)","700","KZT","700","KZT","",""
"11.09.20","Расход","Kaspi Айкумiс ","Необходимое (Продукты)","300","KZT","300","KZT","",""
"11.09.20","Перевод","Halyk Айкумiс ","Kaspi Айкумiс ","1000","KZT","1000","KZT","",""
"11.09.20","Перевод","Нам должны","Kaspi Айкумiс ","1000","KZT","1000","KZT","","Гулина"
"11.09.20","Расход","Halyk Айкумiс ","Необходимое (Продукты)","880","KZT","880","KZT","",""
"11.09.20","Расход","Наличные Медет ","Необязательное (Продукты)","250","KZT","250","KZT","","Вода"
"11.09.20","Доход","Halyk Айкумiс ","Пособие ","2705","KZT","2705","KZT","",""
"10.09.20","Расход","Наличные Медет ","Автобус (Транспорт)","80","KZT","80","KZT","",""
"10.09.20","Расход","Наличные Медет ","Кафе","2770","KZT","2770","KZT","","Кальянка"
"10.09.20","Расход","Наличные Медет ","Такси (Транспорт)","650","KZT","650","KZT","",""
"10.09.20","Перевод","Kaspi Медет ","Наличные Медет ","5000","KZT","5000","KZT","",""
"10.09.20","Расход","Kaspi Айкумiс ","Коммунальные (Платежи)","58.27","KZT","58.27","KZT","","Холодная вода бонусами"
"10.09.20","Расход","Kaspi Медет ","Коммунальные (Платежи)","872.16","KZT","872.16","KZT","","Горячая вода "
"09.09.20","Расход","Halyk Айкумiс ","Необходимое (Продукты)","465","KZT","465","KZT","",""
"09.09.20","Расход","Halyk Медет","Необязательное (Продукты)","505","KZT","505","KZT","",""
"09.09.20","Перевод","Нам должны","Kaspi Медет ","9990","KZT","9990","KZT","",""
"09.09.20","Расход","Наличные Айкумiс ","Автобус (Транспорт)","160","KZT","160","KZT","",""
"09.09.20","Расход","Kaspi Айкумiс ","Необязательное (Продукты)","275","KZT","275","KZT","",""
"09.09.20","Перевод","Kaspi Айкумiс ","Нам должны","1000","KZT","1000","KZT","","Гулине"
"09.09.20","Перевод","Halyk Айкумiс ","Kaspi Айкумiс ","1000","KZT","1000","KZT","",""
"08.09.20","Доход","Наличные Айкумiс ","Разное","150","KZT","150","KZT","",""
"08.09.20","Расход","Kaspi Айкумiс ","Покупки","3400","KZT","3400","KZT","","Материал"
"08.09.20","Перевод","Halyk Айкумiс ","Kaspi Айкумiс ","1000","KZT","1000","KZT","",""
"07.09.20","Расход","Наличные Айкумiс ","Продукты","265","KZT","265","KZT","","Вода"
"07.09.20","Доход","Halyk Айкумiс ","Пособие ","2236","KZT","2236","KZT","",""
"07.09.20","Расход","Halyk Айкумiс ","Необязательное (Продукты)","460","KZT","460","KZT","",""
"07.09.20","Расход","Halyk Айкумiс ","Необязательное (Продукты)","860","KZT","860","KZT","",""
"07.09.20","Доход","Halyk Айкумiс ","Пособие ","49983","KZT","49983","KZT","",""
"06.09.20","Расход","Halyk Медет","Личный транспорт (Транспорт)","3015","KZT","3015","KZT","",""
"05.09.20","Расход","Наличные Айкумiс ","Такси (Транспорт)","685","KZT","685","KZT","",""
"05.09.20","Расход","Kaspi Айкумiс ","Такси (Транспорт)","400","KZT","400","KZT","",""
"05.09.20","Расход","Halyk Медет","Кафе","2940","KZT","2940","KZT","","Май фло"
"05.09.20","Расход","Halyk Медет","Необязательное (Продукты)","290","KZT","290","KZT","","Сок"
"04.09.20","Расход","Kaspi Медет ","Такси (Транспорт)","700","KZT","700","KZT","",""
"04.09.20","Перевод","Kaspi Айкумiс ","Kaspi Медет ","700","KZT","700","KZT","",""
"04.09.20","Расход","Kaspi Айкумiс ","Кафе","2000","KZT","2000","KZT","","Суши"
"04.09.20","Перевод","Halyk Айкумiс ","Kaspi Айкумiс ","500","KZT","500","KZT","",""
"04.09.20","Расход","Halyk Медет","Личный транспорт (Транспорт)","960","KZT","960","KZT","","Газ"
"03.09.20","Перевод","Kaspi Айкумiс ","Наличные Айкумiс ","1000","KZT","1000","KZT","",""
"03.09.20","Расход","Halyk Айкумiс ","Необходимое (Продукты)","600","KZT","600","KZT","",""
"02.09.20","Расход","Halyk Айкумiс ","Уход за собой","490","KZT","490","KZT","",""
"02.09.20","Расход","Halyk Айкумiс ","Уход за собой","3352","KZT","3352","KZT","","Химия"
"02.09.20","Расход","Наличные Медет ","Кафе","700","KZT","700","KZT","","Соки"
"02.09.20","Расход","Kaspi Айкумiс ","Кафе","2660","KZT","2660","KZT","","Суши"
"02.09.20","Расход","Kaspi Медет ","Досуг","4000","KZT","4000","KZT","","Табак",""
"02.09.20","Перевод","Kaspi Айкумiс ","Kaspi Медет ","1000","KZT","1000","KZT","",""
"02.09.20","Расход","Kaspi Медет ","Необходимое (Продукты)","6390","KZT","6390","KZT","",""
"02.09.20","Расход","Наличные Медет ","Копилка","200","KZT","200","KZT","",""
"02.09.20","Расход","Kaspi Медет ","Кредит (Платежи)","6501","KZT","6501","KZT","",""
"02.09.20","Перевод","Kaspi Айкумiс ","Kaspi Медет ","9500","KZT","9500","KZT","",""
"02.09.20","Расход","Kaspi Айкумiс ","Такси (Транспорт)","450","KZT","450","KZT","",""
"02.09.20","Расход","Kaspi Медет ","Коммунальные (Платежи)","3500","KZT","3500","KZT","",""
"01.09.20","Доход","Halyk Медет","Зарплата Медет","153050","KZT","153050","KZT","",""
"01.09.20","Расход","Kaspi Айкумiс ","Коммунальные (Платежи)","50000","KZT","50000","KZT","","Квартира"
"01.09.20","Доход","Kaspi Медет ","Разное","10000","KZT","10000","KZT","",""
"01.09.20","Расход","Наличные Медет ","Продукты","720","KZT","720","KZT","","Печенье "
"01.09.20","Перевод","Halyk Медет","Нам должны","9990","KZT","9990","KZT","","Интернет маме"
"31.08.20","Расход","Наличные Медет ","Подарки","1020","KZT","1020","KZT","","Рафаэло"
"31.08.20","Расход","Наличные Медет ","Подарки","7200","KZT","7200","KZT","","Цветы"
"31.08.20","Перевод","Halyk Медет","Наличные Медет ","10000","KZT","10000","KZT","",""
"31.08.20","Расход","Kaspi Айкумiс ","Подарки","10000","KZT","10000","KZT","","Подарок Маме"
"30.08.20","Расход","Наличные Медет ","Продукты","480","KZT","480","KZT","","Напитки"
"30.08.20","Расход","Halyk Медет","Необязательное (Продукты)","790","KZT","790","KZT","","Вода в дороге"
"30.08.20","Перевод","Halyk Медет","Нам должны","15000","KZT","15000","KZT","","Папе Айкумiс"
"29.08.20","Расход","Наличные Айкумiс ","Необходимое (Продукты)","500","KZT","500","KZT","","Вода"
"29.08.20","Перевод","Halyk Медет","Kaspi Айкумiс ","80000","KZT","80000","KZT","",""
"28.08.20","Перевод","Наличные Айкумiс ","Наличные Медет ","320","KZT","320","KZT","",""
"28.08.20","Расход","Наличные Айкумiс ","Необходимое (Продукты)","150","KZT","150","KZT","","Вода"
"27.08.20","Расход","Halyk Айкумiс ","Необходимое (Продукты)","5678","KZT","5678","KZT","",""
"27.08.20","Расход","Halyk Айкумiс ","Здоровье","610","KZT","610","KZT","",""
"27.08.20","Доход","Halyk Айкумiс ","Пособие ","5567","KZT","5567","KZT","",""
"26.08.20","Перевод","Halyk Медет","Kaspi Медет ","1000","KZT","1000","KZT","",""
"26.08.20","Перевод","Кредит наличными","Наличные Медет ","1034000","KZT","1034000","KZT","",""
"26.08.20","Расход","Наличные Айкумiс ","Автобус (Транспорт)","160","KZT","160","KZT","",""
"26.08.20","Расход","Kaspi Медет ","Подарки","9862.57","KZT","9862.57","KZT","","Маме"
"26.08.20","Расход","Наличные Айкумiс ","Продукты","60","KZT","60","KZT","","Яйца"
"26.08.20","Перевод","Наличные Медет ","Наличные Айкумiс ","170","KZT","170","KZT","",""
"26.08.20","Расход","Наличные Медет ","Продукты","75","KZT","75","KZT","","Кофе"
"26.08.20","Расход","Наличные Медет ","Автобус (Транспорт)","160","KZT","160","KZT","",""
